CumOil12Month,rowID,Operator,CompletionDate,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM
123889.4890,4777,FANG,9/13/2016,WOLFCAMP B,6774.0000,1996.0000,60.0000,2000.0000,95.8210,500.0000,500.0000,6760.0060,240.6760,8173.2330,0.0490,4137.6579,0.6420,0.0150,3.1339,0.1810,0.1860,0.8150,4.7626
88689.6530,4778,FANG,2/9/2018,WOLFCAMP B,6202.0000,2014.0000,67.0000,956.7940,956.7940,79.0710,79.0710,6770.4360,232.5370,8486.0890,0.0490,4577.3433,0.5890,0.0090,3.2174,0.1860,0.1830,0.7910,4.5562
114769.6470,4779,FANG,3/6/2018,WOLFCAMP B,6530.0000,2013.0000,65.0000,2000.0000,2000.0000,500.0000,500.0000,6720.9550,243.5220,9589.2920,0.0570,4234.6256,0.6230,0.0140,3.2055,0.1910,0.1690,0.8110,4.6973
108981.3230,4780,FANG,6/11/2017,WOLFCAMP D,6667.0000,1914.0000,60.0000,2000.0000,2000.0000,500.0000,500.0000,7574.4310,,18252.1860,0.0710,4867.9788,0.6800,,2.5030,0.2900,0.1590,0.8150,4.7569
159789.9375,4781,SM,11/17/2016,SPRABERRY LOWER SHALE,7873.0000,1912.0000,38.0000,1014.6490,511.9060,234.8420,97.1190,5048.2200,,21934.9060,0.0590,2648.0733,0.4500,0.0070,2.4765,0.2280,0.1250,0.9100,4.3471
284280.1875,4782,SM,11/17/2016,WOLFCAMP A,7861.0000,1883.0000,45.0000,8.9720,338.5300,215.5060,372.5660,5420.7870,,19325.1790,0.0620,2872.2375,0.3280,0.0090,2.8204,0.2180,0.1420,0.9100,4.4590
173896.9063,4783,SM,11/18/2016,WOLFCAMP B,7885.0000,1727.0000,50.0000,511.4130,417.4240,149.7550,129.3650,5590.9330,302.7690,13623.8850,0.0650,2912.4009,0.5770,0.0070,2.7839,0.1870,0.1970,0.9100,4.4080
169809.9844,4784,LGCY,12/19/2015,SPRABERRY LOWER SHALE,7686.0000,1453.0000,35.0000,649.0640,682.4890,21.9360,24.3900,4455.2140,,20030.1450,0.0570,2199.0412,0.4250,0.0150,2.1156,0.2340,0.1630,0.8700,3.9311
69150.0000,4785,LGCY,11/10/2015,WOLFCAMP A,7712.0000,1423.0000,37.0000,2000.0000,661.3740,15.7190,500.0000,4893.1010,,22996.6070,0.0510,2774.8266,0.2500,0.0150,2.1763,0.1920,0.3200,0.8700,3.9962
136671.0000,4786,LGCY,3/30/2016,SPRABERRY LOWER SHALE,7686.0000,1502.0000,33.0000,648.2720,648.2720,24.3900,24.3900,4430.8240,,22180.1520,0.0570,2187.3060,0.3660,0.0150,2.2807,0.2260,0.1620,0.8680,3.9374
89209.9922,4787,LGCY,4/18/2016,WOLFCAMP A,7705.0000,1443.0000,34.0000,641.1730,657.4900,14.5080,6.5830,4870.6690,,25128.4750,0.0540,2511.9755,0.2250,0.0150,2.2759,0.1990,0.2970,0.8680,3.9723
