CumOil12Month,rowID,Operator,CompletionDate,DaysSinceStruck,Reservoir,LateralLength_FT,ProppantIntensity_LBSPerFT,FluidIntensity_BBLPerFT,HzDistanceToNearestOffsetAtDrill,HzDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetCurrent,VtDistanceToNearestOffsetAtDrill,WellDepth,PSI_PerSqf_Thick,ReservoirThickness,OilInPlace,Porosity,ReservoirPressure,WaterSaturation,StructureDerivative,TotalOrganicCarbon,ClayVolume,CarbonateVolume,Maturity,TotalWellCost_USDMM
48777.26953125,5288,SABLE,2014-10-29,2818,WOLFCAMP A,5054,1995,34,315.824,315.824,320.313,320.313,5353.156,2.98467436030023,8250,21365.853,0.055,2764.120639,0.593,0.009,2.295633542,0.213,0.348,0.923,4.15831279754639
53118.77734375,5289,SABLE,2014-10-28,2819,WOLFCAMP B,5034,2026,33,324.468,324.468,287.795,287.795,5996.357,0.135552920625922,512.924,14281.143,0.06,3783.939126,0.712,0.008,6.364003466,0.199,0.264,0.923,4.28012275695801
42686.76171875,5290,SABLE,2014-10-27,2820,WOLFCAMP B,5034,1993,32,316.712,316.712,35.094,320.313,5673.468,0.16655453926199,512.924,14215.43,0.065,3079.615856,0.733,0.008,3.067594184,0.204,0.232,0.923,4.18364429473877
125260.53125,5291,SEQUITUR,2013-05-30,3335,WOLFCAMP A,8441,1143,26,720.373,842.421,23.968,33.97,5305.606,2.85944992372932,8250,28986.775,0.057,2885.170302,0.464,0.004,2.584396399,0.218,0.343,0.922,4.79076337814331
53498.84765625,5292,SEQUITUR,2013-05-30,3335,WOLFCAMP A,8431,1461,35,947.133,947.133,7.308,7.308,5291.641,2.88985924742274,8250,32155.548,0.059,2854.810319,0.428,0.004,2.81600922,0.224,0.335,0.92,5.33075761795044
70906.6015625,5293,SEQUITUR,2013-05-30,3335,WOLFCAMP A,8433,1169,22,946.413,947.173,30.175,7.308,5298.949,2.91356081877992,8250,30763.34,0.059,2831.586678,0.441,0.007,2.788876251,0.223,0.337,0.918,4.73783349990845
131607.4375,5294,SEQUITUR,2018-08-26,1421,WOLFCAMP B,10475,2456,2,443.564,443.564,114.171,114.171,5642.198,0.141286181298815,484.085,18356.537,0.063,3426.2728,0.638,0.048,3.580043289,0.222,0.255,0.907,8.15497303009033
134661.53125,5295,SEQUITUR,2018-08-18,1429,WOLFCAMP B,10482,2459,2,444.222,444.222,114.171,114.171,5528.026,0.141192434720201,484.085,20277.305,0.061,3428.547719,0.598,0.049,3.282229838,0.211,0.276,0.905,8.12356853485107
115158.1484375,5296,SEQUITUR,2018-02-04,1624,WOLFCAMP B,7788,2529,2,2000,2000,500,500,5615.658,0.143659624626852,495.741,19597.026,0.065,3450.802557,0.655,0.07,3.597763606,0.224,0.252,0.914,6.56656932830811
176302.265625,5297,SEQUITUR,2017-08-17,1795,WOLFCAMP B,8171,2502,53,457.411,457.411,86.885,86.885,5769.266,0.135805074753812,501.988,17554.511,0.07,3696.386169,0.712,0.009,3.092138763,0.21,0.227,0.911,6.84929466247559
157351.375,5298,SEQUITUR,2017-08-27,1785,WOLFCAMP B,10308,1985,53,456.656,456.656,86.885,86.885,5682.38,0.145656956093298,501.78,19112.1185,0.071,3444.943609,0.694,0.012,2.665057671,0.215,0.246,0.909,8.18632125854492
76448.640625,5299,SEQUITUR,2017-07-09,1834,WOLFCAMP A,10297,560,72,2000,2000,500,500,5435.847,2.62337626150143,8250,25289.37,0.052,3144.802414,0.465,0.006,2.898600237,0.195,0.37,0.901,8.59584903717041
166497.921875,5300,SEQUITUR,2018-08-12,1435,WOLFCAMP A,10459,2517,53,896.999,896.999,8.355,8.355,5555.578,2.42081657034987,8250,19669.524,0.058,3407.940982,0.609,0.023,3.877589022,0.202,0.277,0.886,8.30668830871582
166187.0625,5301,SEQUITUR,2018-08-17,1430,WOLFCAMP A,10316,2466,51,895.266,895.266,8.355,8.355,5563.933,2.41410437266778,8250,20722.294,0.059,3417.416452,0.606,0.023,3.839329035,0.2,0.273,0.882,8.10746669769287
51943,5302,PXD,2013-09-22,3220,WOLFCAMP B,7142,1122,14,2000,2000,500,500,5204.527,0.162022221534537,527.028,12513.29,0.07,3252.813071,0.762,0.029,0.912008333,0.225,0.209,0.836,3.65622663497925
51541.99609375,5303,PXD,2013-06-14,3320,WOLFCAMP B,7382,1176,30,371.632,371.632,1.962,1.962,5185.81,0.182424170821045,532.564,18185.88,0.066,2919.37191,0.631,0.023,2.96827,0.219,0.259,0.833,4.04649543762207
45229.84375,5304,PXD,2013-08-10,3263,WOLFCAMP B,7277,1023,26,2000,2000,500,500,5323.461,0.196372616521432,545.082,24116.947,0.068,2775.753614,0.533,0.028,3.851046656,0.215,0.249,0.835,3.79068565368652
121899.78125,5305,SABLE,2018-08-29,1418,WOLFCAMP B,8007,1877,58,695.218,695.218,78.333,78.333,5251.076,0.17579324852784,567.695,34658.643,0.067,3229.333349,0.401,0.038,2.798344553,0.249,0.216,0.847,6.02955961227417
62376.51953125,5306,SABLE,2018-09-06,1410,WOLFCAMP C,8284,2214,58,2000,2000,500,500,6213.034,2.15846402170789,9450,22696.494,0.063,4378.113281,0.664,0.013,2.977551666,0.231,0.212,0.844,6.79085350036621
57692.8671875,5307,SABLE,2017-12-20,1670,WOLFCAMP B,7785,1814,43,1212.268,1212.268,350.698,350.698,5464.758,0.194031216223678,583.239,16616.48267,0.061,3005.902923,0.625,0.022,3.121664251,0.216,0.224,0.905,5.63410615921021
20443.853515625,5308,SABLE,2012-12-31,3485,WOLFCAMP B,8273,1924,47,2000,2000,500,500,5182.437,0.171270406112667,578.435,21710.368,0.065,3377.320187,0.528,0.031,2.689400757,0.216,0.234,0.89,6.03181028366089
74602.921875,5309,SABLE,2017-08-07,1805,WOLFCAMP B,7872,1952,47,803.668541598695,649.201341761826,176.282343800979,175.886101141925,5084.03369140625,0.15579051544387,580.366,14493.5493057417,0.074,3725.29738634251,0.605058283433135,0.028,5.52068939566247,0.18,0.252,0.899,5.83783197402954
25699,5310,SABLE,2012-03-23,3768,WOLFCAMP B,3613,552,25,726.283,373.533,14.395,4.406,5092.361,0.186472913538503,583.239,18198.405,0.065,3127.741123,0.642,0.016,25.40892044,0.211,0.241,0.91,2.57240509986877
34556.00390625,5311,SABLE,2014-03-30,3031,WOLFCAMP B,6721,866,24,886.416,886.416,4.47,4.47,5083.779,0.161211035185467,584.893,21038.264,0.068,3628.120118,0.637,0.014,3.235621086,0.216,0.232,0.916,3.76753091812134
45383.07421875,5312,SABLE,2018-10-10,1376,WOLFCAMP C,7631,2215,56,1330.06641284404,1269.36559633027,260.183834862385,274.010844036697,5451.834,2.83600505466733,9450,13648.866,0.063,3332.15203,0.747,0.013,19.77564593,0.199,0.251,0.894,6.18705701828003
44073.4453125,5313,SABLE,2013-10-16,3196,WOLFCAMP B,7862,787,25,693.155,798.244,54.335,78.333,5329.41,0.167324040892215,578.739,25455.229,0.059,3458.791677,0.507,0.032,2.981734949,0.21,0.262,0.826,4.15049266815186
111411.9375,5314,SABLE,2016-09-23,2123,WOLFCAMP A,9586,1917,25,1283.661,644.973,295.904,0.611,4654.018,2.73885304158146,8250,40895.4465,0.067,3012.20981,0.278,0.009,3.503510375,0.242,0.246,0.937,6.22287178039551
97190.046875,5315,SABLE,2016-09-18,2128,WOLFCAMP B,9719,1891,25,649.953,647.157,296.21,296.515,4949.922,0.186901805686836,554.39,32390.099,0.071,2966.209973,0.464,0.01,3.498272854,0.251,0.141,0.937,6.29740762710571
77714,5316,SABLE,2015-05-12,2623,WOLFCAMP A,5019,1410,30,2000,750.173,2.372,500,4653.407,3.267183749067,8250,32007.929,0.062,2525.110503,0.359,0.013,2.95035788,0.234,0.251,0.936,3.51968765258789
46596.0390625,5317,SABLE,2016-09-20,2126,WOLFCAMP C,9765,1852,45,1350.511,1350.511,500,380.797,5827.457,2.32143475586763,9450,24476.252,0.066,4070.758386,0.682,0.013,2.756700268,0.247,0.129,0.937,6.81568384170532
113736.296875,5318,SABLE,2016-09-18,2128,WOLFCAMP B,9774,1982,41,2000,2000,500,500,5397.466,0.162277932207631,554.39,24734.525,0.067,3416.299385,0.558,0.01,3.491772361,0.226,0.185,0.937,6.85777997970581
40855.8125,5319,PXD,2014-03-07,3054,WOLFCAMP B,7645,1091,27,721.437,452.915,19.066,19.066,5272.988,0.14683565749548,537.406,31553.345,0.067,3659.914827,0.419,0.028,2.912670114,0.266,0.182,0.89,4.00215244293213
16127.75390625,5320,PXD,2014-03-05,3056,WOLFCAMP C,7140,1070,26,2000,2000,500,500,6065.207,2.23275785440887,9450,36472.496,0.072,4232.433885,0.527,0.013,2.678689179,0.278,0.123,0.892,3.89759159088135
68234.1640625,5321,PXD,2012-06-22,3677,WOLFCAMP B,6577,1120,32,271.03,707.269,175.067,320.039,5292.054,0.164267361536607,540.527,28469.215,0.064,3290.531941,0.43,0.028,2.788479759,0.251,0.182,0.89,3.65878176689148
17602.703125,5322,PXD,2012-10-10,3567,WOLFCAMP A,7005,1307,34,2000,587.639,134.173,500,5072.773,2.76926743944416,8250,33938.543,0.056,2979.127217,0.331,0.03,2.441311883,0.217,0.329,0.882,4.03048753738403
54390.15625,5323,PXD,2013-08-31,3242,WOLFCAMP B,7442,1195,30,425.388,389.645,275.174,277.528,5614.791,0.136761341182134,534.417,23694.764,0.062,3907.661298,0.544,0.034,2.225975072,0.212,0.248,0.886,4.14204025268555
36746.2734375,5324,PXD,2013-08-26,3247,WOLFCAMP B,7682,1116,31,554.442,401.272,271.009,134.599,5337.263,0.148181418936796,534.417,27257.6,0.067,3606.504809,0.517,0.034,2.596931093,0.241,0.222,0.885,4.11846017837524
76136.890625,5325,PXD,2013-05-20,3345,WOLFCAMP B,7442,1115,28,801.976,801.976,18.849,18.849,5057.001,0.186724471151833,568.769,20711.114,0.057,3046.03353,0.583,0.016,2.879748784,0.194,0.246,0.93,3.90243577957153
54505.52734375,5326,PXD,2013-05-11,3354,WOLFCAMP B,7382,1212,28,801.38,801.38,18.849,18.849,5038.152,0.170463009673457,568.769,20945.601,0.061,3336.612448,0.61,0.014,2.904930577,0.204,0.238,0.93,3.98973631858826
43288.33984375,5327,PXD,2012-08-18,3620,WOLFCAMP A,6902,1134,32,946.643,946.643,86.557,86.557,4887.504,2.55066500525273,8250,25512.587,0.057,3234.450617,0.446,0.023,2.700048609,0.2,0.389,0.921,3.71978235244751
22519.306640625,5328,PXD,2013-07-22,3282,WOLFCAMP B,7442,1218,30,989.472,989.472,12.768,12.768,5043.922,0.161646699374483,580.851,20964.71,0.067,3593.336593,0.639,0.019,2.922732273,0.219,0.215,0.921,4.04514598846436
101618.8984375,5329,HUNT,2018-12-29,1296,WOLFCAMP B,10032,1547,37,677.269,1009.121,21.872,11.97,5653.551,0.125372639124553,447.241,19179.584,0.061,3567.293495,0.559,0.009,2.551235142,0.203,0.264,0.879,5.71253776550293
101599.0625,5330,HUNT,2018-12-29,1296,WOLFCAMP B,10168,1408,32,676.23,676.23,4.418,4.418,5641.582,0.129205115769912,451.745,19069.42,0.06,3496.339888,0.554,0.009,2.611218221,0.198,0.264,0.878,5.50078010559082
119246.7578125,5331,HUNT,2018-12-30,1295,WOLFCAMP B,10223,1379,33,676.818,676.818,4.215,4.215,5637.163,0.128671740705907,451.745,19779.864,0.059,3510.833051,0.532,0.009,2.632682446,0.199,0.26,0.876,5.48966884613037
107591.0859375,5332,HUNT,2018-12-29,1296,WOLFCAMP B,10222,1553,37,673.332,673.332,4.215,4.215,5632.948,0.129409376125864,451.745,19829.075,0.059,3490.821249,0.529,0.012,2.663366064,0.204,0.255,0.874,5.80760622024536
74136.40625,5333,HUNT,2019-01-09,1285,WOLFCAMP B,10222,1549,38,672.926,672.926,8.749,8.749,5586.867,0.135232776622972,463.125,19895.918,0.056,3424.650529,0.519,0.012,3.101876061,0.2,0.269,0.872,5.81084442138672
72420.1484375,5334,HUNT,2018-11-12,1343,WOLFCAMP B,10278,1341,32,673.398,673.398,8.749,8.749,5595.616,0.140954044962953,463.125,19701.543,0.059,3285.645333,0.53,0.012,2.855402543,0.203,0.265,0.87,5.45155715942383
59845.5625,5335,HUNT,2019-01-06,1288,WOLFCAMP B,10261,1337,33,664.552,664.552,1.095,1.095,5565.328,0.134809034416451,463.125,22582.205,0.057,3435.415156,0.458,0.009,3.266879496,0.201,0.265,0.869,5.42231225967407
107276.328125,5336,HUNT,2019-01-14,1280,WOLFCAMP B,10222,1549,38,664.558,664.558,1.095,1.095,5564.233,0.142433801513158,475.81,20563.036,0.055,3340.569408,0.489,0.009,3.204245993,0.202,0.269,0.866,5.82054853439331
23847.833984375,5337,SABLE,2017-08-10,1802,WOLFCAMP A,9762,24,1,9.072,9.072,269.189,269.189,4633.823,2.8198055814598,8250,21337.822,0.059,2925.733623,0.472,0.033,3.118552643,0.221,0.298,0.827,3.07178902626038
46074.734375,5338,SABLE,2017-08-10,1802,WOLFCAMP B,9670,25,1,7.074,7.074,500,269.189,4903.011,0.180792213178355,550.069,17842.337,0.068,3042.548074,0.631,0.042,4.382676177,0.218,0.254,0.827,3.10615015029907
20407.55078125,5339,SABLE,2017-11-17,1703,WOLFCAMP A,9556,1808,22,647.616,10.758,46.867,46.867,4360.436,3.36977135997983,8250,18200.367,0.071,2448.237319,0.607,0.108,3.085222818,0.251,0.17,0.849,5.96393299102783
26030.6015625,5340,SABLE,2017-11-18,1702,WOLFCAMP B,9711,1741,22,10.073,226.796,287.087,310.52,4670.955,0.179729001962918,532.809,18284.764,0.069,2964.513207,0.619,0.018,3.074137319,0.225,0.24,0.849,5.97448635101318
24151.13671875,5341,SABLE,2017-06-01,1872,WOLFCAMP A,9834,1752,22,203.074,203.074,330.973,330.973,4407.302,3.22802121242844,8250,15008.908,0.068,2555.745287,0.653,0.112,2.90804306,0.241,0.189,0.859,6.06197023391724
52652.1328125,5342,SABLE,2015-12-16,2405,WOLFCAMP A,9840,1414,22,1294.051,1294.051,500,371.26,4184.788,3.2944411010881,8250,34390.309,0.071,2504.218393,0.346,0.01,3.302079889,0.246,0.253,0.779,5.50265455245972
20538.2890625,5343,SABLE,2015-04-25,2640,WOLFCAMP B,7841,1031,22,715.547,715.547,33.977,33.977,4522.071,0.162720371277465,499.134,16518.39,0.075,3067.434004,0.709,0.013,2.842000347,0.222,0.246,0.781,4.23226737976074
35701.40625,5344,SABLE,2013-03-22,3404,WOLFCAMP B,7586,1390,25,2000,2000,500,500,4524.698,0.157693904486768,520.251,15424.529,0.074,3299.119276,0.728,0.017,2.824326566,0.215,0.266,0.783,4.60767698287964
39079.62109375,5345,SABLE,2013-07-24,3280,WOLFCAMP B,9603,1637,31,2000,1004.703,500,500,4556.048,0.197903461545622,495.175,13489.415,0.066,2502.103784,0.718,0.012,2.891349202,0.204,0.242,0.78,5.96720838546753
19950.5625,5346,PXD,2013-07-20,3284,WOLFCAMP A,7082,1155,29,353.769,353.769,260.332,260.332,4272.176,3.40278055519716,8250,26469.61,0.066,2424.487817,0.468,0.023,3.44545153,0.213,0.308,0.786,3.70534729957581
126033.3671875,5347,PXD,2015-02-24,2700,WOLFCAMP B,10031,1078,23,490.629,490.629,372.378,372.378,5948.528,0.139301907902215,474.947,23553.213,0.059,3409.479505,0.476,0.007,3.254831811,0.178,0.244,0.762,5.03229761123657
107929.25,5348,PXD,2015-03-04,2692,WOLFCAMP A,9635,1051,23,490.558,490.558,361.667,361.667,5576.15,2.93886959520802,8250,40775.397,0.054,2807.201794,0.196,0.008,3.127579536,0.19,0.313,0.761,4.748863697052
94774.3046875,5349,PXD,2015-03-02,2694,WOLFCAMP B,9164,1115,24,527.584,527.584,352.038,352.038,6300.567,0.107433670282384,474.947,23909.964,0.056,4420.839377,0.467,0.006,3.062345347,0.188,0.245,0.761,4.81879138946533
123422.828125,5350,PXD,2015-02-22,2702,WOLFCAMP B,9884,1026,24,283.134,283.134,339.938,339.938,5937.817,0.147227301903625,474.947,23655.928,0.059,3225.943788,0.494,0.007,3.381903524,0.183,0.237,0.76,4.89462852478027
87322.46875,5351,PXD,2015-03-03,2693,WOLFCAMP A,9484,993,23,282.35,282.35,305.57,305.57,5597.879,2.93231182328188,8250,38096.679,0.052,2813.479772,0.223,0.007,2.864452255,0.186,0.323,0.76,4.60537004470825
78012.53125,5352,PXD,2015-02-26,2698,WOLFCAMP B,9886,911,24,368.517,368.517,340.221,340.221,6278.038,0.108232250624399,474.947,27339.889,0.057,4388.220676,0.405,0.007,3.065884986,0.187,0.249,0.76,4.78385305404663
69518.859375,5353,SEQUITUR,2015-03-13,2683,WOLFCAMP B,9576,1236,38,2000,795.597,5.749,500,6022.308,0.158348521700526,494.621,18960.086,0.06,3123.622467,0.655,0.029,15.96179747,0.21,0.204,0.841,5.72747945785522
65907.5703125,5354,SEQUITUR,2015-03-17,2679,WOLFCAMP B,9327,1248,29,556.778,651.109,2.779,0.823,6011.771,0.12776305850344,494.621,17166.554,0.052,3871.392919,0.615,0.022,16.37207134,0.166,0.295,0.849,5.51298761367798
63417.09375,5355,SEQUITUR,2015-08-01,2542,WOLFCAMP B,9364,1162,45,745.399,745.399,5.695,5.695,6028.003,0.127479208637003,495.387,19515.877,0.057,3886.021927,0.615,0.029,15.39593636,0.183,0.246,0.837,5.66153955459595
60735.125,5356,SEQUITUR,2015-08-01,2542,WOLFCAMP B,9523,1083,42,775.659,775.659,5.268,5.268,6016.505,0.128844213060054,494.621,18489.117,0.055,3838.907377,0.603,0.029,13.25991263,0.173,0.272,0.845,5.5554666519165
75992.5703125,5357,SEQUITUR,2014-03-18,3043,WOLFCAMP C,7220,1005,34,833.684,833.684,500,256.108,6275.671,2.23677722592334,9450,7935.052,0.064,4224.828423,0.854,0.013,2.758469223,0.202,0.211,0.863,4.38002395629883
74597.1640625,5358,APA,2015-08-13,2530,WOLFCAMP B,7018,2141,37,932.44,932.44,395.805,27.211,5984.928,0.124559229851777,505.697,15754.092,0.06,4059.891833,0.671,0.007,4.668168198,0.199,0.271,0.923,4.22269916534424
76155.9765625,5359,APA,2015-08-14,2529,WOLFCAMP A,7022,2137,37,1493.819,1319.452,25.444,34.131,5554.992,2.40530990617074,8250,31148.176,0.072,3429.911455,0.567,0.011,3.723004234,0.245,0.165,0.924,4.16956853866577
21587.333984375,5360,APA,2015-08-21,2522,WOLFCAMP B,7082,2093,28,1149.285,1149.285,27.211,27.211,5957.717,0.141047294040993,505.697,16184.904,0.066,3585.300969,0.694,0.007,40.86869719,0.199,0.271,0.924,4.11734914779663
58442.3515625,5361,APA,2015-03-05,2691,WOLFCAMP A,7033,1862,32,2000,1040.219,500,500,5538.235,2.4903054694627,8250,31657.306,0.075,3312.846597,0.582,0.01,3.738540075,0.247,0.163,0.925,3.89635014533997
49979.109375,5362,APA,2015-01-22,2733,WOLFCAMP B,7095,1032,18,1111.66,1111.66,26.044,26.044,6039.241,0.120521459513472,502.779,17863.846,0.071,4171.696908,0.697,0.007,4.210654273,0.219,0.232,0.92,3.14435625076294
56163.3828125,5363,APA,2015-02-08,2716,WOLFCAMP A,7208,2140,36,1451.939,1283.747,500,294.913,5600.519,2.43690852901405,8250,28147.139,0.069,3385.436877,0.566,0.011,3.623951858,0.232,0.194,0.921,4.24834060668945
84445.59375,5364,APA,2015-08-12,2531,WOLFCAMP A,6888,2171,37,1117.836,1025.277,22.764,11.396,5589.123,2.40299301500699,8250,29911.313,0.068,3433.218469,0.539,0.011,3.551110781,0.231,0.192,0.923,4.14402914047241
21663.62109375,5365,APA,2015-08-26,2517,WOLFCAMP B,7144,2129,30,933.773,1090.571,198.798,389.364,5927.598,0.145098191244777,506.706,15663.104,0.061,3492.159314,0.676,0.007,44.55624703,0.191,0.288,0.925,4.18941307067871
59158.453125,5366,APA,2015-08-31,2512,WOLFCAMP A,7239,1900,26,1013.817,1013.817,18.933,18.933,5481.629,2.29702427799578,8250,31896.063,0.075,3591.60331,0.58,0.007,2.55821087,0.245,0.203,0.926,3.93549585342407
66188.9765625,5367,APA,2014-10-09,2838,WOLFCAMP B,6876,443,10,1123.616,1108.95,500,157.804,5814.579,0.155240252505276,512.971,18108.564,0.06,3304.368498,0.614,0.02,69.26630464,0.192,0.282,0.923,2.5015594959259
85877.6015625,5368,APA,2014-10-05,2842,WOLFCAMP A,7145,2473,53,1223.145,1255.428,500,256.224,5380.967,2.32312856711956,8250,42189.385,0.073,3551.245556,0.427,0.018,2.944354178,0.246,0.21,0.923,4.65473890304565
71842,5369,APA,2014-12-06,2780,WOLFCAMP B,6852,2338,48,1202.853,1202.853,394.654,394.654,5307.939,0.137810359248242,474.901,13174.68633,0.071,3446.047181,0.721,0.024,4254.57516,0.235,0.2,0.839,4.37647199630737
38696.01953125,5370,APA,2018-12-21,1304,WOLFCAMP A,4531,1626,49,417.924,417.924,291.123,291.123,5120.167,3.05065604151098,8250,43365.325,0.071,2704.336342,0.358,0.022,2.751576161,0.252,0.178,0.926,2.81624817848206
48383.68359375,5371,APA,2019-01-09,1285,WOLFCAMP A,4529,1651,50,418.157,756.714,160.723,291.123,5411.29,2.40890337344157,8250,37043.648,0.075,3424.794905,0.499,0.022,2.74242619,0.243,0.201,0.926,2.87648129463196
74548.953125,5372,APA,2018-12-15,1310,WOLFCAMP A,4556,1630,49,305.868,305.868,7.492,291.962,5138.099,2.8988127987025,8250,43545.615,0.072,2845.992678,0.376,0.017,2.743912269,0.253,0.173,0.926,2.83048033714294
66630.9453125,5373,APA,2018-12-14,1311,WOLFCAMP A,4660,1654,49,313.108,313.108,291.962,291.962,5430.061,2.40383888979804,8250,36138.793,0.074,3432.010371,0.511,0.017,2.753201837,0.243,0.209,0.926,2.92837071418762
68321.40625,5374,APA,2018-12-21,1304,WOLFCAMP A,4416,1618,49,419.657,419.657,293.11,293.11,5130.606,2.95179071115178,8250,43796.101,0.072,2794.913599,0.365,0.017,2.761059985,0.253,0.173,0.926,2.77126097679138
42364.6796875,5375,APA,2019-01-18,1276,WOLFCAMP A,4519,1659,46,501.809,501.809,293.11,293.11,5423.716,2.40029070226187,8250,37283.139,0.074,3437.08368,0.498,0.022,2.755991276,0.243,0.203,0.926,2.85158371925354
40367.7890625,5376,SEQUITUR,2014-03-18,3043,WOLFCAMP B,7624,1016,34,834.798,556.057,256.108,6.97,6019.563,0.132669242869106,504.164,12926.692,0.051,3800.157362,0.653,0.013,36.5666843,0.169,0.296,0.859,4.55503225326538
128866.0625,5377,SEQUITUR,2015-05-24,2611,WOLFCAMP B,7480,1479,40,1326.889,1326.889,25.705,25.705,6078.518,0.129112652003487,509.918,28144.665,0.057,3949.403812,0.496,0.015,2.772763242,0.199,0.244,0.821,5.11802101135254
157827.015625,5378,SEQUITUR,2014-12-26,2760,WOLFCAMP B,7363,1491,41,2000,2000,500,500,6068.817,0.141013592818513,510.494,16896.7155,0.063,3620.175827,0.696,0.014,2.980852736,0.219,0.223,0.821,5.08432722091675
79120.578125,5379,SEQUITUR,2015-06-11,2593,WOLFCAMP B,7480,1452,40,1327.378,1327.378,25.705,25.705,6052.812,0.124674192041368,509.918,19280.919,0.054,4090.004448,0.616,0.022,2.293984326,0.192,0.269,0.828,5.08421516418457
124308.3828125,5380,SEQUITUR,2015-10-25,2457,WOLFCAMP B,7550,1642,55,2000,2000,500,500,6127.87,0.149562639574244,513.594,21441.948,0.064,3433.972558,0.643,0.01,2.329049146,0.265,0.151,0.812,5.57286643981934
239925,5381,PXD,2017-04-02,1932,WOLFCAMP B,9908,2568,73,930.614,930.614,0.623,0.623,6229.225,0.118537968838576,473.455,26367.914,0.056,3994.121079,0.428,0.014,2.983914246,0.178,0.283,0.851,8.3295726776123
186297,5382,PXD,2017-03-30,1935,WOLFCAMP B,9758,2561,72,927.03,927.03,0.623,0.623,6229.848,0.115561433440864,465.845,28168.947,0.057,4031.145912,0.396,0.014,6.37463101,0.181,0.268,0.842,8.21827793121338
267526,5383,PXD,2017-04-05,1929,WOLFCAMP B,9908,2553,73,1005.996,966.606,13.256,5.537,6208.873,0.116047060344454,465.845,27917.741,0.057,4014.27661,0.378,0.014,3.24497518,0.182,0.26,0.831,8.33732795715332
196331,5384,PXD,2018-02-23,1605,WOLFCAMP A,9872,2018,50,929.86,929.86,20.998,20.998,5725.131,2.73056230473513,8250,34213.476,0.052,3021.355706,0.281,0.017,2.651197732,0.186,0.372,0.851,6.91245555877686
170518,5385,PXD,2018-02-21,1607,WOLFCAMP A,9753,1967,48,928.851,928.851,7.198,7.198,5704.133,2.6982246362827,8250,36808.985,0.054,3057.566034,0.227,0.017,2.860870042,0.184,0.357,0.84,6.82726860046387
211127,5386,PXD,2018-02-23,1605,WOLFCAMP A,9753,1963,48,987.317,960.908,13.504,19.81,5696.935,2.69424213366655,8250,36359.173,0.053,3062.085585,0.208,0.017,2.874815653,0.181,0.357,0.831,6.83958911895752
135909.703125,5387,HUNT,2017-11-13,1707,WOLFCAMP B,9462,1620,44,695.293,681.394,500,51.696,5730.616,0.120543885340166,438.438,21139.057,0.06,3637.164994,0.504,0.016,2.747843114,0.199,0.276,0.902,5.67660713195801
99454.125,5388,HUNT,2017-11-14,1706,WOLFCAMP B,9880,1538,40,656.359,675.823,39.2,26.704,5678.921,0.12623945207866,438.438,18252.872,0.058,3473.066405,0.548,0.016,2.819500668,0.19,0.281,0.9,5.74424934387207
67797.0078125,5389,HUNT,2017-11-16,1704,WOLFCAMP B,9880,1542,42,568.641,568.641,12.482,12.482,5705.625,0.122820593820805,438.438,21300.206,0.06,3569.743366,0.498,0.021,2.698608804,0.205,0.265,0.899,5.77951765060425
